Ticket,Open Time,Type,Volume,Item,Price,S / L,T / P,Close Time,Price,Commission,Taxes,Swap,Profit
41290054,2024.01.11 16:22:01,sell,0.01,eurusd,1.09539,0,1.09453,2024.01.11 16:27:02,1.09452,-0.1,0,0,0.87
41290118,2024.01.11 16:33:10,sell,0.01,eurusd,1.09431,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.09
41290120,2024.01.11 16:33:10,buy,0.02,eurusd,1.09432,0,1.09556,2024.01.11 16:49:55,1.09556,-0.2,0,0,2.48
41290191,2024.01.11 16:34:03,sell,0.01,eurusd,1.09447,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.25
41290227,2024.01.11 16:36:03,sell,0.01,eurusd,1.09446,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.24
41290268,2024.01.11 16:37:01,sell,0.01,eurusd,1.09447,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.25
41290305,2024.01.11 16:38:03,sell,0.01,eurusd,1.09459,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.37
41290348,2024.01.11 16:40:00,buy,0.02,eurusd,1.09409,0,1.09556,2024.01.11 16:49:55,1.09556,-0.2,0,0,2.94
41290391,2024.01.11 16:44:02,sell,0.01,eurusd,1.09468,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.46
41290439,2024.01.11 16:48:03,sell,0.01,eurusd,1.09494,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.72
41290477,2024.01.11 16:49:06,sell,0.01,eurusd,1.09507,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,0.85
41290512,2024.01.11 16:50:15,buy,0.01,eurusd,1.09568,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,-0.49
41290515,2024.01.11 16:50:15,sell,0.01,eurusd,1.09566,0,1.09424,2024.01.11 16:53:54,1.09422,-0.1,0,0,1.44
41290581,2024.01.11 16:51:01,buy,0.01,eurusd,1.09533,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,-0.14
41290624,2024.01.11 16:52:00,buy,0.01,eurusd,1.09509,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,0.1
41290659,2024.01.11 16:53:03,buy,0.01,eurusd,1.09475,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,0.44
41290697,2024.01.11 16:54:03,buy,0.01,eurusd,1.09433,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,0.86
41290733,2024.01.11 16:55:08,buy,0.01,eurusd,1.09403,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,1.16
41290736,2024.01.11 16:55:08,sell,0.01,eurusd,1.09402,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-2.41
41290801,2024.01.11 16:56:01,buy,0.01,eurusd,1.09389,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,1.3
41290839,2024.01.11 16:57:02,buy,0.01,eurusd,1.0938,0,1.0952,2024.01.11 17:13:09,1.09519,-0.1,0,0,1.39
41290880,2024.01.11 16:59:00,sell,0.01,eurusd,1.09404,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-2.39
41290917,2024.01.11 17:00:05,sell,0.01,eurusd,1.09425,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-2.18
41290953,2024.01.11 17:01:05,sell,0.01,eurusd,1.09459,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-1.84
41290990,2024.01.11 17:02:04,sell,0.01,eurusd,1.09466,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-1.77
41291028,2024.01.11 17:03:06,sell,0.01,eurusd,1.09472,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-1.71
41291065,2024.01.11 17:04:02,sell,0.01,eurusd,1.09495,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-1.48
41291123,2024.01.11 17:13:08,sell,0.01,eurusd,1.09518,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-1.25
41291164,2024.01.11 17:15:05,buy,0.01,eurusd,1.09522,0,1.09517,2024.01.11 17:45:16,1.09517,-0.1,0,0,-0.05
41291199,2024.01.11 17:15:06,sell,0.01,eurusd,1.0952,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-1.23
41291238,2024.01.11 17:17:01,buy,0.01,eurusd,1.09516,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0
41291274,2024.01.11 17:18:05,buy,0.01,eurusd,1.09497,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0.19
41291314,2024.01.11 17:20:08,buy,0.01,eurusd,1.09478,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0.38
41291355,2024.01.11 17:22:02,buy,0.01,eurusd,1.0948,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0.36
41291394,2024.01.11 17:24:01,buy,0.01,eurusd,1.09476,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0.4
41291443,2024.01.11 17:30:07,buy,0.01,eurusd,1.09457,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0.59
41291486,2024.01.11 17:33:09,buy,0.01,eurusd,1.0945,0,1.09517,2024.01.11 17:45:16,1.09517,-0.1,0,0,0.67
41291524,2024.01.11 17:34:09,buy,0.01,eurusd,1.09442,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0.74
41291558,2024.01.11 17:35:02,buy,0.01,eurusd,1.09442,0,1.09517,2024.01.11 17:45:16,1.09516,-0.1,0,0,0.74
41291595,2024.01.11 17:36:01,buy,0.02,eurusd,1.09439,0,1.09517,2024.01.11 17:45:16,1.09516,-0.2,0,0,1.54
41291630,2024.01.11 17:37:01,buy,0.02,eurusd,1.09424,0,1.09517,2024.01.11 17:45:16,1.09516,-0.2,0,0,1.84
41291672,2024.01.11 17:39:02,buy,0.02,eurusd,1.09418,0,1.09517,2024.01.11 17:45:16,1.09516,-0.2,0,0,1.96
41291724,2024.01.11 17:46:01,buy,0.01,eurusd,1.09518,0,1.09565,2024.01.11 18:05:23,1.09568,-0.1,0,0,0.5
41291760,2024.01.11 17:47:02,buy,0.01,eurusd,1.09501,0,1.09565,2024.01.11 18:05:23,1.09568,-0.1,0,0,0.67
41291813,2024.01.11 17:54:11,sell,0.01,eurusd,1.09544,0,1.09644,2024.01.11 20:15:37,1.09643,-0.1,0,0,-0.99
41291861,2024.01.11 17:59:03,buy,0.01,eurusd,1.09499,0,1.09565,2024.01.11 18:05:23,1.09567,-0.1,0,0,0.68
41291901,2024.01.11 18:02:00,sell,0.02,eurusd,1.09547,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-1.92
41291941,2024.01.11 18:03:04,sell,0.02,eurusd,1.09553,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-1.8
41291982,2024.01.11 18:06:02,buy,0.01,eurusd,1.09576,0,1.09617,2024.01.11 18:52:44,1.09619,-0.1,0,0,0.43
41291985,2024.01.11 18:06:03,sell,0.02,eurusd,1.09576,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-1.34
41292053,2024.01.11 18:07:01,buy,0.01,eurusd,1.09572,0,1.09617,2024.01.11 18:52:44,1.09619,-0.1,0,0,0.47
41292089,2024.01.11 18:08:04,buy,0.01,eurusd,1.09529,0,1.09617,2024.01.11 18:52:44,1.09619,-0.1,0,0,0.9
41292139,2024.01.11 18:12:03,sell,0.02,eurusd,1.0958,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-1.26
41292180,2024.01.11 18:13:02,sell,0.02,eurusd,1.09587,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-1.12
41292241,2024.01.11 18:22:05,sell,0.02,eurusd,1.09597,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-0.92
41292281,2024.01.11 18:26:06,sell,0.02,eurusd,1.09596,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-0.94
41292319,2024.01.11 18:27:02,sell,0.02,eurusd,1.09598,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-0.9
41292362,2024.01.11 18:29:05,sell,0.02,eurusd,1.09595,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-0.96
41292454,2024.01.11 18:53:01,buy,0.01,eurusd,1.09619,0,1.09676,2024.01.11 19:03:17,1.09679,-0.1,0,0,0.6
41292456,2024.01.11 18:53:01,sell,0.02,eurusd,1.09618,0,1.09644,2024.01.11 20:15:37,1.09643,-0.2,0,0,-0.5
41292527,2024.01.11 18:54:01,sell,0.03,eurusd,1.09622,0,1.09644,2024.01.11 20:15:37,1.09643,-0.3,0,0,-0.63
41292563,2024.01.11 18:55:07,buy,0.01,eurusd,1.09617,0,1.09676,2024.01.11 19:03:17,1.09677,-0.1,0,0,0.6
41292597,2024.01.11 18:56:05,sell,0.03,eurusd,1.09637,0,1.09644,2024.01.11 20:15:37,1.09643,-0.3,0,0,-0.18
41292638,2024.01.11 18:58:04,sell,0.03,eurusd,1.09645,0,1.09644,2024.01.11 20:15:37,1.09643,-0.3,0,0,0.06
41292676,2024.01.11 18:59:09,sell,0.03,eurusd,1.09655,0,1.09644,2024.01.11 20:15:37,1.09643,-0.3,0,0,0.36
41292712,2024.01.11 19:00:16,sell,0.03,eurusd,1.09654,0,1.09644,2024.01.11 20:15:37,1.09643,-0.3,0,0,0.33
41292746,2024.01.11 19:01:03,sell,0.03,eurusd,1.09664,0,1.09644,2024.01.11 20:15:37,1.09643,-0.3,0,0,0.63
41292794,2024.01.11 19:03:02,sell,0.03,eurusd,1.09668,0,1.09644,2024.01.11 20:15:37,1.09643,-0.3,0,0,0.75
41292834,2024.01.11 19:04:00,buy,0.01,eurusd,1.09695,0,1.09746,2024.01.11 19:14:06,1.09745,-0.1,0,0,0.5
41292836,2024.01.11 19:04:01,sell,0.04,eurusd,1.09694,0,1.09644,2024.01.11 20:15:37,1.09643,-0.4,0,0,2.04
41292903,2024.01.11 19:05:00,sell,0.04,eurusd,1.09692,0,1.09644,2024.01.11 20:15:37,1.09643,-0.4,0,0,1.96
41292939,2024.01.11 19:05:33,buy,0.01,eurusd,1.09682,0,1.09746,2024.01.11 19:14:06,1.09745,-0.1,0,0,0.63
41292972,2024.01.11 19:06:02,sell,0.04,eurusd,1.09701,0,1.09644,2024.01.11 20:15:37,1.09643,-0.4,0,0,2.32
41293009,2024.01.11 19:07:03,sell,0.04,eurusd,1.09696,0,1.09644,2024.01.11 20:15:37,1.09643,-0.4,0,0,2.12
41293044,2024.01.11 19:08:01,sell,0.04,eurusd,1.097,0,1.09644,2024.01.11 20:15:37,1.09643,-0.4,0,0,2.28
41293088,2024.01.11 19:11:01,sell,0.05,eurusd,1.09722,0,1.09644,2024.01.11 20:15:37,1.09643,-0.5,0,0,3.95
41293129,2024.01.11 19:13:06,sell,0.05,eurusd,1.0973,0,1.09644,2024.01.11 20:15:37,1.09643,-0.5,0,0,4.35
41293165,2024.01.11 19:14:09,sell,0.05,eurusd,1.09746,0,1.09644,2024.01.11 20:15:37,1.09643,-0.5,0,0,5.15
41293201,2024.01.11 19:15:03,buy,0.01,eurusd,1.09748,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.31
41293241,2024.01.11 19:17:00,buy,0.01,eurusd,1.09743,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.36
41293278,2024.01.11 19:18:01,buy,0.01,eurusd,1.09742,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.37
41293316,2024.01.11 19:19:01,buy,0.01,eurusd,1.09733,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.46
41293351,2024.01.11 19:20:03,buy,0.01,eurusd,1.09705,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.74
41293394,2024.01.11 19:22:02,buy,0.01,eurusd,1.09706,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.73
41293427,2024.01.11 19:23:01,buy,0.01,eurusd,1.09696,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.83
41293465,2024.01.11 19:24:06,buy,0.01,eurusd,1.09692,0,1.0978,2024.01.11 19:28:25,1.09779,-0.1,0,0,0.87
41293509,2024.01.11 19:28:03,sell,0.05,eurusd,1.09746,0,1.09644,2024.01.11 20:15:37,1.09643,-0.5,0,0,5.15
41293548,2024.01.11 19:29:04,sell,0.06,eurusd,1.09792,0,1.09644,2024.01.11 20:15:37,1.09643,-0.6,0,0,8.94
41293551,2024.01.11 19:29:04,buy,0.01,eurusd,1.09793,0,1.09727,2024.01.11 20:53:14,1.09723,-0.1,0,0,-0.7
41293618,2024.01.11 19:30:13,buy,0.01,eurusd,1.0978,0,1.09727,2024.01.11 20:53:14,1.09726,-0.1,0,0,-0.54
41293656,2024.01.11 19:32:01,buy,0.01,eurusd,1.09767,0,1.09727,2024.01.11 20:53:14,1.09725,-0.1,0,0,-0.42
41293697,2024.01.11 19:34:06,buy,0.01,eurusd,1.09756,0,1.09727,2024.01.11 20:53:14,1.09723,-0.1,0,0,-0.33
41293748,2024.01.11 19:41:11,sell,0.06,eurusd,1.09817,0,1.09644,2024.01.11 20:15:37,1.09643,-0.6,0,0,10.44
41293784,2024.01.11 19:42:01,sell,0.06,eurusd,1.09816,0,1.09644,2024.01.11 20:15:37,1.09643,-0.6,0,0,10.38
41293837,2024.01.11 19:50:01,sell,0.06,eurusd,1.09815,0,1.09644,2024.01.11 20:15:37,1.09643,-0.6,0,0,10.32
41293886,2024.01.11 19:56:02,sell,0.07,eurusd,1.09819,0,1.09644,2024.01.11 20:15:37,1.09643,-0.7,0,0,12.32
41293928,2024.01.11 19:57:14,sell,0.07,eurusd,1.09824,0,1.09644,2024.01.11 20:15:37,1.09643,-0.7,0,0,12.67
41293983,2024.01.11 20:06:05,buy,0.01,eurusd,1.09736,0,1.09727,2024.01.11 20:53:14,1.09726,-0.1,0,0,-0.1
41294020,2024.01.11 20:07:07,buy,0.01,eurusd,1.09713,0,1.09727,2024.01.11 20:53:14,1.09725,-0.1,0,0,0.12
41294054,2024.01.11 20:08:01,buy,0.01,eurusd,1.09699,0,1.09727,2024.01.11 20:53:14,1.09725,-0.1,0,0,0.26
41294094,2024.01.11 20:09:06,buy,0.01,eurusd,1.09692,0,1.09727,2024.01.11 20:53:14,1.09726,-0.1,0,0,0.34
41294132,2024.01.11 20:11:01,buy,0.01,eurusd,1.09672,0,1.09727,2024.01.11 20:53:14,1.09723,-0.1,0,0,0.51
41294170,2024.01.11 20:12:03,buy,0.01,eurusd,1.09664,0,1.09727,2024.01.11 20:53:14,1.09723,-0.1,0,0,0.59
41294207,2024.01.11 20:13:05,buy,0.02,eurusd,1.09664,0,1.09727,2024.01.11 20:53:14,1.09726,-0.2,0,0,1.24
41294248,2024.01.11 20:15:15,buy,0.02,eurusd,1.09661,0,1.09727,2024.01.11 20:53:14,1.09725,-0.2,0,0,1.28
41294283,2024.01.11 20:16:18,buy,0.02,eurusd,1.09634,0,1.09727,2024.01.11 20:53:14,1.09725,-0.2,0,0,1.82
41294320,2024.01.11 20:17:02,buy,0.02,eurusd,1.09596,0,1.09727,2024.01.11 20:53:14,1.09726,-0.2,0,0,2.6
41294324,2024.01.11 20:17:02,sell,0.01,eurusd,1.09595,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.4
41294390,2024.01.11 20:18:02,buy,0.02,eurusd,1.09577,0,1.09727,2024.01.11 20:53:14,1.09726,-0.2,0,0,2.98
41294429,2024.01.11 20:19:04,buy,0.02,eurusd,1.09565,0,1.09727,2024.01.11 20:53:14,1.09725,-0.2,0,0,3.2
41294462,2024.01.11 20:20:07,sell,0.01,eurusd,1.09618,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.17
41294499,2024.01.11 20:21:02,sell,0.01,eurusd,1.09617,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.18
41294539,2024.01.11 20:22:05,sell,0.01,eurusd,1.09621,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.14
41294577,2024.01.11 20:24:00,sell,0.01,eurusd,1.09622,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.13
41294617,2024.01.11 20:27:02,sell,0.01,eurusd,1.09623,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.12
41294666,2024.01.11 20:33:02,sell,0.01,eurusd,1.09622,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.13
41294706,2024.01.11 20:35:02,sell,0.01,eurusd,1.09618,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.17
41294754,2024.01.11 20:41:01,sell,0.01,eurusd,1.09623,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1.12
41294796,2024.01.11 20:44:02,sell,0.01,eurusd,1.09635,0,1.09735,2024.01.12 04:23:42,1.09735,-0.1,0,0,-1
41294832,2024.01.11 20:45:03,sell,0.02,eurusd,1.09641,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-1.88
41294874,2024.01.11 20:48:03,sell,0.02,eurusd,1.09658,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-1.54
41294910,2024.01.11 20:49:01,sell,0.02,eurusd,1.09698,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.74
41294946,2024.01.11 20:50:02,sell,0.02,eurusd,1.09702,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.66
41294982,2024.01.11 20:51:03,sell,0.02,eurusd,1.09701,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.68
41295024,2024.01.11 20:53:02,sell,0.02,eurusd,1.09715,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.4
41295063,2024.01.11 20:54:01,sell,0.02,eurusd,1.09719,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.32
41295099,2024.01.11 20:55:17,sell,0.02,eurusd,1.09719,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.32
41295151,2024.01.11 21:02:05,sell,0.02,eurusd,1.09724,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.22
41295186,2024.01.11 21:03:02,buy,0.01,eurusd,1.09731,0,1.09774,2024.01.11 23:33:12,1.09774,-0.1,0,0,0.43
41295189,2024.01.11 21:03:02,sell,0.02,eurusd,1.09729,0,1.09735,2024.01.12 04:23:42,1.09735,-0.2,0,0,-0.12
41295261,2024.01.11 21:04:05,sell,0.03,eurusd,1.09738,0,1.09735,2024.01.12 04:23:42,1.09735,-0.3,0,0,0.09
41295296,2024.01.11 21:05:09,buy,0.01,eurusd,1.09723,0,1.09774,2024.01.11 23:33:12,1.09774,-0.1,0,0,0.51
41295332,2024.01.11 21:07:02,buy,0.01,eurusd,1.09722,0,1.09774,2024.01.11 23:33:12,1.09774,-0.1,0,0,0.52
41295368,2024.01.11 21:08:04,buy,0.01,eurusd,1.09717,0,1.09774,2024.01.11 23:33:12,1.09774,-0.1,0,0,0.57
41295412,2024.01.11 21:10:04,buy,0.01,eurusd,1.09711,0,1.09774,2024.01.11 23:33:12,1.09774,-0.1,0,0,0.63
41295453,2024.01.11 21:13:08,buy,0.01,eurusd,1.09707,0,1.09774,2024.01.11 23:33:12,1.09774,-0.1,0,0,0.67
41295519,2024.01.11 21:24:02,buy,0.01,eurusd,1.09706,0,1.09774,2024.01.11 23:33:12,1.09774,-0.1,0,0,0.68
41295565,2024.01.11 21:29:00,sell,0.03,eurusd,1.0973,0,1.09735,2024.01.12 04:23:42,1.09735,-0.3,0,0,-0.15
41295614,2024.01.11 21:34:01,sell,0.03,eurusd,1.09733,0,1.09735,2024.01.12 04:23:42,1.09735,-0.3,0,0,-0.06
41295651,2024.01.11 21:36:01,sell,0.03,eurusd,1.09734,0,1.09735,2024.01.12 04:23:42,1.09735,-0.3,0,0,-0.03
41295686,2024.01.11 21:37:03,sell,0.03,eurusd,1.09736,0,1.09735,2024.01.12 04:23:42,1.09735,-0.3,0,0,0.03
41295731,2024.01.11 21:40:08,sell,0.03,eurusd,1.09744,0,1.09735,2024.01.12 04:23:42,1.09735,-0.3,0,0,0.27
41295768,2024.01.11 21:43:01,sell,0.03,eurusd,1.09746,0,1.09735,2024.01.12 04:23:42,1.09735,-0.3,0,0,0.33
41295807,2024.01.11 21:44:03,sell,0.04,eurusd,1.09749,0,1.09735,2024.01.12 04:23:42,1.09735,-0.4,0,0,0.56
41296080,2024.01.11 23:19:10,sell,0.04,eurusd,1.09754,0,1.09735,2024.01.12 04:23:42,1.09735,-0.4,0,0,0.76
41296113,2024.01.11 23:20:01,sell,0.04,eurusd,1.0976,0,1.09735,2024.01.12 04:23:42,1.09735,-0.4,0,0,1
41296151,2024.01.11 23:21:04,sell,0.04,eurusd,1.09765,0,1.09735,2024.01.12 04:23:42,1.09735,-0.4,0,0,1.2
41296196,2024.01.11 23:26:03,sell,0.04,eurusd,1.09766,0,1.09735,2024.01.12 04:23:42,1.09735,-0.4,0,0,1.24
41296239,2024.01.11 23:28:02,sell,0.05,eurusd,1.09765,0,1.09735,2024.01.12 04:23:42,1.09735,-0.5,0,0.01,1.5
41296277,2024.01.11 23:29:06,sell,0.05,eurusd,1.09765,0,1.09735,2024.01.12 04:23:42,1.09735,-0.5,0,0.01,1.5
41296313,2024.01.11 23:31:06,sell,0.05,eurusd,1.09762,0,1.09735,2024.01.12 04:23:42,1.09735,-0.5,0,0.01,1.35
41296351,2024.01.11 23:33:01,sell,0.05,eurusd,1.09765,0,1.09735,2024.01.12 04:23:42,1.09735,-0.5,0,0.01,1.5
41296392,2024.01.11 23:34:05,sell,0.06,eurusd,1.09773,0,1.09735,2024.01.12 04:23:42,1.09735,-0.6,0,0.01,2.28
41296429,2024.01.11 23:35:08,sell,0.06,eurusd,1.09775,0,1.09735,2024.01.12 04:23:42,1.09735,-0.6,0,0.01,2.4
41296432,2024.01.11 23:35:09,buy,0.01,eurusd,1.09778,0,1.09835,2024.01.12 00:01:17,1.09837,-0.1,0,-0.08,0.59
41296497,2024.01.11 23:36:07,sell,0.06,eurusd,1.09787,0,1.09735,2024.01.12 04:23:42,1.09735,-0.6,0,0.01,3.12
41296545,2024.01.11 23:40:12,sell,0.06,eurusd,1.09786,0,1.09735,2024.01.12 04:23:42,1.09735,-0.6,0,0.01,3.06
41296583,2024.01.11 23:42:03,sell,0.07,eurusd,1.09794,0,1.09735,2024.01.12 04:23:42,1.09735,-0.7,0,0.01,4.13
41296617,2024.01.11 23:43:02,sell,0.07,eurusd,1.09796,0,1.09735,2024.01.12 04:23:42,1.09735,-0.7,0,0.01,4.27
41296657,2024.01.11 23:44:01,sell,0.07,eurusd,1.09804,0,1.09735,2024.01.12 04:23:42,1.09735,-0.7,0,0.01,4.83
41296699,2024.01.11 23:47:02,sell,0.08,eurusd,1.09807,0,1.09735,2024.01.12 04:23:42,1.09735,-0.8,0,0.01,5.76
41296735,2024.01.11 23:48:07,sell,0.08,eurusd,1.09809,0,1.09735,2024.01.12 04:23:42,1.09735,-0.8,0,0.01,5.92
41296773,2024.01.11 23:49:06,sell,0.09,eurusd,1.09818,0,1.09735,2024.01.12 04:23:42,1.09735,-0.9,0,0.01,7.47
41296807,2024.01.11 23:50:09,sell,0.09,eurusd,1.09818,0,1.09735,2024.01.12 04:23:42,1.09735,-0.9,0,0.01,7.47
41296843,2024.01.11 23:51:01,sell,0.09,eurusd,1.09818,0,1.09735,2024.01.12 04:23:42,1.09735,-0.9,0,0.01,7.47
41296906,2024.01.11 23:59:06,sell,0.1,eurusd,1.09825,0,1.09735,2024.01.12 04:23:42,1.09735,-1,0,0.01,9
41296944,2024.01.12 00:01:05,sell,0.1,eurusd,1.09828,0,1.09735,2024.01.12 04:23:42,1.09735,-1,0,0,9.3
41296980,2024.01.12 00:02:13,sell,0.11,eurusd,1.09837,0,1.09735,2024.01.12 04:23:42,1.09735,-1.1,0,0,11.22
41297014,2024.01.12 00:02:31,buy,0.01,eurusd,1.09845,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,-0.13
41297057,2024.01.12 00:03:43,buy,0.01,eurusd,1.09845,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,-0.13
41297058,2024.01.12 00:03:43,sell,0.11,eurusd,1.09844,0,1.09735,2024.01.12 04:23:42,1.09735,-1.1,0,0,11.99
41297124,2024.01.12 00:04:51,buy,0.01,eurusd,1.0984,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,-0.08
41297161,2024.01.12 00:05:05,buy,0.01,eurusd,1.09835,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,-0.03
41297211,2024.01.12 00:11:04,buy,0.01,eurusd,1.09823,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,0.09
41297248,2024.01.12 00:13:02,buy,0.01,eurusd,1.09814,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,0.18
41297290,2024.01.12 00:15:11,buy,0.01,eurusd,1.09808,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,0.24
41297326,2024.01.12 00:16:08,buy,0.01,eurusd,1.09805,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,0.27
41297376,2024.01.12 00:23:01,buy,0.01,eurusd,1.09804,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,0.28
41297415,2024.01.12 00:24:00,buy,0.01,eurusd,1.098,0,1.09832,2024.01.12 01:41:16,1.09832,-0.1,0,0,0.32
41297451,2024.01.12 00:26:11,buy,0.02,eurusd,1.098,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,0.64
41297487,2024.01.12 00:27:03,buy,0.02,eurusd,1.098,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,0.64
41297532,2024.01.12 00:30:00,buy,0.02,eurusd,1.09796,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,0.72
41297566,2024.01.12 00:31:01,buy,0.02,eurusd,1.09792,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,0.8
41297603,2024.01.12 00:32:01,buy,0.02,eurusd,1.09789,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,0.86
41297638,2024.01.12 00:33:02,buy,0.02,eurusd,1.09787,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,0.9
41297680,2024.01.12 00:34:01,buy,0.02,eurusd,1.09783,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,0.98
41297715,2024.01.12 00:35:05,buy,0.02,eurusd,1.09779,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,1.06
41297749,2024.01.12 00:36:07,buy,0.02,eurusd,1.09774,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,1.16
41297786,2024.01.12 00:37:02,buy,0.02,eurusd,1.0977,0,1.09832,2024.01.12 01:41:16,1.09832,-0.2,0,0,1.24
41297821,2024.01.12 00:38:02,buy,0.03,eurusd,1.09767,0,1.09832,2024.01.12 01:41:16,1.09832,-0.3,0,0,1.95
41297864,2024.01.12 00:40:09,buy,0.03,eurusd,1.09766,0,1.09832,2024.01.12 01:41:16,1.09832,-0.3,0,0,1.98
41297897,2024.01.12 00:41:01,buy,0.03,eurusd,1.09759,0,1.09832,2024.01.12 01:41:16,1.09832,-0.3,0,0,2.19
